Order_ID,Delivery_Partners,Agent_Rating,Sellers location,Buyers Location,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Exp 1st Attempt days,Actual 1st Attempt days,Status,Exp 2nd Attempt days,Actual 2nd Attempt days,Final delivery Status,Total Attempt,Exp Total Days ,Actual Total Days,SLA Status,Category
nvss305715416,DHL,5,Ghatkopar,Virar,23-03-2022,23:55:00,00:05:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
nfbo612860913,India Post,2.5,Bhandup,Kandivali,30-03-2022,18:00:00,18:15:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
bvje827756058,DHL,2.5,Ghatkopar,Meera Road,04-03-2022,18:50:00,19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
tmra080782884,UPS,2.5,Malad,Worli,01-03-2022,16:10:00,16:15:00,Stormy,Medium ,scooter ,Urban,2,0,Failed,1,2,Delivered,2,3,4,SLA Breached,Sports
gtmc763426867,FedEx,4.9,Bhandup,Vashi,25-03-2022,20:30:00,20:35:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
kjln790080169,India Post,4.8,Bhandup,Borivali,02-03-2022,20:25:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
gqyt412008922,FedEx,4.1,Bhandup,Vikhroli,29-03-2022,18:15:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
hojh303673874,DHL,1.5,Ghatkopar,Virar,20-03-2022,23:50:00,00:05:00,Sunny,Low ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Skincare
uowo219202183,UPS,1.6,Malad,Worli,06-04-2022,20:25:00,20:30:00,Stormy,Jam ,scooter ,Urban,2,0,Failed,1,0,Failed,Failed,3,4,SLA Breached,Sports
laly052364040,UPS,4.8,Malad,Ulhasnagar,21-03-2022,09:45:00,10:00:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
seue774035229,DHL,4.6,Ghatkopar,Virar,04-04-2022,19:25:00,19:40:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
hpfx282951824,FedEx,1.6,Bhandup,Vikhroli,10-03-2022,22:20:00,22:30:00,Cloudy,Low ,van,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Cosmetics
kwac459258247,India Post,4.8,Bhandup,Kandivali,18-03-2022,21:35:00,21:40:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
drnq455410643,DHL,5,Ghatkopar,Meera Road,10-03-2022,23:10:00,23:20:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
cpai239579459,FedEx,1.6,Bhandup,Vikhroli,29-03-2022,23:10:00,23:15:00,Fog,Low ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Skincare
vjqj497482999,UPS,4.9,Malad,Thane,02-03-2022,18:40:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
ikqm848453901,FedEx,4.9,Bhandup,Vikhroli,21-03-2022,08:55:00,09:00:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
escq078763525,DHL,2.5,Ghatkopar,Meera Road,23-03-2022,19:35:00,19:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Electronics
llgk631278832,UPS,4.6,Malad,Khopoli,28-03-2022,11:50:00,12:05:00,Fog,High ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
qpgp954149325,FedEx,5,Bhandup,Vashi,01-03-2022,22:45:00,22:55:00,Fog,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
qhmc638167529,Dehlivery,3,Ghatkopar,Vasai,03-03-2022,08:20:00,08:30:00,Cloudy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Snacks
qthn147451965,India Post,4.1,Bhandup,Borivali,02-03-2022,19:25:00,19:40:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
sfpc015585430,Dehlivery,5,Ghatkopar,Vasai,03-04-2022,13:40:00,13:55:00,Sunny,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
hllu627872258,UPS,4,Malad,Ulhasnagar,21-03-2022,17:50:00,18:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
wrjr749227681,UPS,2.5,Malad,Ulhasnagar,27-03-2022,18:40:00,18:45:00,Sunny,Medium ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
xzrl716784548,Dehlivery,4.6,Malad,Andheri,02-04-2022,19:30:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
mmbt765343357,DHL,4.8,Ghatkopar,Virar,15-03-2022,10:35:00,10:45:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
zayq005312106,Dehlivery,2.5,Ghatkopar,Vasai,20-03-2022,17:50:00,17:55:00,Sandstorms,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
icjn893090853,India Post,3,Bhandup,Borivali,28-03-2022,08:15:00,08:20:00,Windy,Low ,van,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Books
jwef100439998,UPS,4.8,Malad,Worli,27-03-2022,17:10:00,17:20:00,Sunny,Medium ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Outdoors
iray690328025,DHL,4.1,Ghatkopar,Virar,18-03-2022,19:50:00,20:00:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
kdbz058571456,FedEx,4.9,Bhandup,Palghar,19-03-2022,20:30:00,20:45:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
qbnx455660626,FedEx,4.1,Bhandup,Palghar,02-03-2022,17:20:00,17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
eibc335635387,FedEx,4.8,Bhandup,Vikhroli,11-02-2022,18:40:00,18:50:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
kxcm483694128,DHL,1.6,Ghatkopar,Virar,25-03-2022,23:40:00,23:50:00,Sunny,Low ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Kitchen
lyqs160626048,UPS,4.9,Malad,Thane,07-03-2022,17:20:00,17:25:00,Stormy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
sqpt381009382,FedEx,1.6,Bhandup,Palghar,04-04-2022,22:20:00,22:35:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Toys
kzec642267375,India Post,4.8,Bhandup,Borivali,11-02-2022,00:00:00,00:10:00,Fog,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
fjsy457667101,UPS,5,Malad,Ulhasnagar,19-03-2022,22:55:00,23:00:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
qcyn693653025,Dehlivery,5,Ghatkopar,Andheri,17-02-2022,22:10:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
zxza102160001,FedEx,4.4,Bhandup,Vashi,16-03-2022,17:55:00,18:05:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
xdus014073429,Dehlivery,4.6,Ghatkopar,Andheri,01-04-2022,19:30:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
kdoi450584961,India Post,4.1,Bhandup,Borivali,14-02-2022,20:45:00,20:50:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
ikkh818371440,Dehlivery,4.1,Ghatkopar,Vasai,08-03-2022,18:30:00,18:35:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
nqfm352762141,Dehlivery,5,Ghatkopar,Vasai,17-03-2022,12:00:00,12:10:00,Cloudy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
jhfa779664836,UPS,2.5,Malad,Khopoli,14-02-2022,17:25:00,17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
xbxn200447293,FedEx,4.1,Malad,Airoli,30-03-2022,11:45:00,11:55:00,Cloudy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
necv303251571,India Post,4.9,Bhandup,Kandivali,04-04-2022,17:25:00,17:30:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
wqea232651451,FedEx,3,Bhandup,Vikhroli,03-04-2022,20:40:00,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Apparel
zhbv507383833,India Post,4.1,Bhandup,Bandra,19-03-2022,22:15:00,22:30:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
vlst254301121,FedEx,4.8,Bhandup,Vashi,13-03-2022,23:10:00,23:20:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
kklz242189792,UPS,4.9,Malad,Malad,20-03-2022,19:40:00,19:55:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
xcpn200806737,UPS,4.4,Malad,Khopoli,02-04-2022,22:10:00,22:25:00,Fog,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
dxuq411671723,UPS,5,Malad,Worli,27-03-2022,21:00:00,21:15:00,Windy,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Cosmetics
dlxs382799710,DHL,4.8,Ghatkopar,Meera Road,23-03-2022,22:35:00,22:45:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
ltpv954472394,Dehlivery,4.1,Ghatkopar,Vasai,20-03-2022,18:30:00,18:45:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
oitk739579230,UPS,4.9,Malad,Thane,16-03-2022,19:25:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
pazq694586181,India Post,4.9,Bhandup,Kandivali,14-02-2022,22:35:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
oisq612742703,DHL,5,Ghatkopar,Meera Road,12-03-2022,22:35:00,22:40:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
wzvu432262336,Dehlivery,4.8,Ghatkopar,Vasai,06-03-2022,19:00:00,19:05:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
wper150449859,FedEx,4.8,Bhandup,Palghar,13-02-2022,17:10:00,17:20:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
xzho220714716,Dehlivery,3,Ghatkopar,Vasai,14-02-2022,23:15:00,23:30:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Shoes
zrwp620728072,DHL,5,Ghatkopar,Meera Road,18-03-2022,19:00:00,19:15:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
gyxw898561903,DHL,2.5,Ghatkopar,Virar,08-03-2022,20:50:00,21:00:00,Cloudy,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
ecem060800309,UPS,2.5,Malad,Thane,04-04-2022,23:35:00,23:45:00,Fog,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Cosmetics
botn800344578,UPS,4.8,Malad,Ulhasnagar,06-03-2022,21:55:00,22:05:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
tqxi045146775,UPS,3,Malad,Thane,31-03-2022,18:50:00,18:55:00,Sunny,Medium ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Books
kgap585195507,DHL,1.6,Ghatkopar,Meera Road,11-02-2022,20:40:00,20:45:00,Sunny,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Cosmetics
dmfj519519219,Dehlivery,4.9,Ghatkopar,Andheri,18-03-2022,21:45:00,22:00:00,Stormy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
tjib241378229,FedEx,4.6,Bhandup,Vikhroli,13-02-2022,10:00:00,10:15:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
cads491909704,Dehlivery,4.8,Ghatkopar,Vasai,09-03-2022,12:00:00,12:15:00,Sandstorms,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
yoxg386579172,FedEx,4.8,Bhandup,Palghar,04-04-2022,20:25:00,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
jgze646200858,UPS,2.5,Malad,Ulhasnagar,05-04-2022,19:50:00,20:05:00,Sunny,Jam ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
ugdy034169362,DHL,2.5,Ghatkopar,Meera Road,18-02-2022,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
xzbl323280136,UPS,4,Malad,Worli,03-03-2022,10:55:00,11:00:00,Stormy,Low ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Shoes
lqyq813452304,Dehlivery,2.5,Ghatkopar,Vasai,11-02-2022,17:45:00,18:00:00,Sunny,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Cosmetics
pchy611585669,UPS,5,Malad,Malad,19-03-2022,20:40:00,20:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
okgr359664734,DHL,4.8,Ghatkopar,Meera Road,26-03-2022,20:25:00,20:40:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
wzel129960984,DHL,2.5,Ghatkopar,Virar,14-03-2022,21:00:00,21:10:00,Fog,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
fhco827148157,FedEx,5,Malad,Airoli,23-03-2022,17:40:00,17:55:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
bcww473893145,Dehlivery,4.8,Ghatkopar,Vasai,12-03-2022,21:15:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
azgk940712115,Dehlivery,4.8,Ghatkopar,Vasai,24-03-2022,17:20:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
bzoo769001078,UPS,4.4,Malad,Ulhasnagar,04-03-2022,22:20:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
ubcd783242087,India Post,4.8,Bhandup,Borivali,21-03-2022,17:00:00,17:05:00,Sunny,Medium ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
jiyc198145687,DHL,4.6,Ghatkopar,Virar,12-02-2022,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
kscw878662353,FedEx,2.5,Bhandup,Palghar,01-04-2022,10:00:00,10:10:00,Sunny,Low ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
kvqk488778566,FedEx,1.6,Bhandup,Vikhroli,18-03-2022,22:15:00,22:30:00,Cloudy,Low ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Apparel
kpjr226562494,DHL,4.8,Ghatkopar,Meera Road,08-03-2022,22:40:00,22:45:00,Sunny,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
igvi130716526,UPS,4.6,Malad,Malad,05-03-2022,08:20:00,08:35:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
fkun064220230,DHL,1.6,Ghatkopar,Meera Road,28-03-2022,21:55:00,22:10:00,Sunny,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Books
lyyj446897623,UPS,4.1,Malad,Khopoli,02-03-2022,19:20:00,19:30:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
vdsc242802639,Dehlivery,4.4,Ghatkopar,Vasai,19-03-2022,20:45:00,20:50:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
ittj864611306,FedEx,4,Bhandup,Palghar,16-02-2022,21:35:00,21:50:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
jzzk349096295,UPS,4.8,Malad,Thane,03-03-2022,09:35:00,09:50:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
sdxs740704107,DHL,5,Ghatkopar,Virar,09-03-2022,20:35:00,20:40:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
mttu695236585,DHL,4.8,Ghatkopar,Virar,31-03-2022,20:35:00,20:45:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
ooki837835398,UPS,4.1,Malad,Worli,07-03-2022,09:30:00,09:35:00,Stormy,Low ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Books
yogd343858268,DHL,4.9,Ghatkopar,Virar,09-03-2022,08:35:00,08:50:00,Fog,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
gcvw047760888,FedEx,4.6,Bhandup,Vikhroli,19-03-2022,20:10:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
jrpn294896376,UPS,2.5,Malad,Khopoli,19-03-2022,11:15:00,11:30:00,Fog,High ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
urgh719421847,DHL,4.8,Ghatkopar,Meera Road,30-03-2022,16:15:00,16:25:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
xwtx438995455,DHL,5,Ghatkopar,Meera Road,02-03-2022,20:35:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
sccp018255873,India Post,4.6,Bhandup,Kandivali,17-02-2022,23:00:00,23:10:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
xxor408538921,Dehlivery,2.5,Malad,Andheri,03-03-2022,08:20:00,08:30:00,Sandstorms,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
jrzw710510668,FedEx,4.8,Bhandup,Palghar,11-03-2022,09:15:00,09:30:00,Stormy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
eggk782414616,Dehlivery,4.8,Ghatkopar,Vasai,06-04-2022,19:55:00,20:05:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
hidy261467651,Dehlivery,4.9,Ghatkopar,Vasai,17-02-2022,18:15:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
jptb980554885,UPS,4.8,Malad,Thane,05-03-2022,16:35:00,16:50:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
vpsf780953121,FedEx,4.6,Malad,Airoli,27-03-2022,22:50:00,23:00:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
yzbx667733486,FedEx,4.9,Bhandup,Palghar,28-03-2022,23:40:00,23:45:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
hxog930219425,UPS,4.9,Malad,Khopoli,06-04-2022,21:15:00,21:30:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
jkkv014691736,UPS,4.9,Malad,Ulhasnagar,01-03-2022,23:40:00,23:55:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
sfrj659517575,UPS,4.8,Malad,Ulhasnagar,16-03-2022,17:10:00,17:15:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
onok376892035,Dehlivery,2.5,Ghatkopar,Vasai,11-02-2022,10:40:00,10:45:00,Windy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
xnmd060157935,FedEx,5,Malad,Airoli,03-03-2022,09:10:00,09:15:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
mzeb245970250,India Post,4.6,Bhandup,Kandivali,14-02-2022,18:25:00,18:40:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
nuyk105990581,India Post,3,Bhandup,Bandra,11-02-2022,22:35:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Outdoors
qodg716991505,Dehlivery,4.8,Ghatkopar,Andheri,01-03-2022,18:35:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
cvog500284478,FedEx,4.4,Bhandup,Palghar,26-03-2022,18:30:00,18:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
jwdp033586938,UPS,4.8,Malad,Malad,17-02-2022,11:00:00,11:05:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
ggxk185781605,Dehlivery,4.8,Ghatkopar,Vasai,19-03-2022,10:55:00,11:10:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
jysr427028144,Dehlivery,4.9,Ghatkopar,Vasai,06-04-2022,17:45:00,17:55:00,Sandstorms,Medium ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
apll985655975,DHL,3,Ghatkopar,Meera Road,24-03-2022,13:20:00,13:35:00,Sandstorms,High ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Pet Supplies
ybmg115603702,UPS,5,Malad,Thane,06-03-2022,23:30:00,23:35:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
hgvp189522861,UPS,5,Malad,Malad,07-03-2022,10:20:00,10:35:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
wjsm256325267,India Post,4.8,Bhandup,Bandra,30-03-2022,09:00:00,09:15:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
mirt199087171,UPS,4.8,Malad,Khopoli,17-02-2022,10:20:00,10:25:00,Sandstorms,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
wigz116241077,DHL,5,Ghatkopar,Virar,12-03-2022,17:20:00,17:35:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
djni578384701,FedEx,3,Bhandup,Vashi,12-02-2022,22:10:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Electronics
booz176813299,India Post,3,Bhandup,Kandivali,02-03-2022,00:00:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Electronics
yrxv783282166,UPS,4.9,Malad,Thane,09-03-2022,17:45:00,17:55:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
mjzv475761405,UPS,4.8,Malad,Worli,03-04-2022,08:55:00,09:00:00,Fog,Low ,scooter ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Toys
vogj512177127,India Post,4.9,Bhandup,Borivali,01-03-2022,18:40:00,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
vmcr655255820,UPS,2.5,Malad,Worli,12-02-2022,18:15:00,18:30:00,Sandstorms,Medium ,scooter ,Urban,2,0,Failed,1,2,Delivered,2,3,4,SLA Breached,Sports
sbaj018996229,FedEx,4.8,Bhandup,Palghar,29-03-2022,19:55:00,20:10:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
mivz461407242,FedEx,4.8,Malad,Airoli,17-02-2022,22:20:00,22:30:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
